Match_ID,GameMode
7553088481,22
7553052255,22
7551664235,2
7551589289,2
7550310717,15
7550266298,22
7549671307,23
7548855511,22
7548753630,22
7548675392,22
7548632417,22
7548573345,22
7548566020,15
7548488068,22
7546050405,15
7546011345,15
7545418329,2
7545360879,2
7545299389,2
7545271723,15
7543764670,22
7539498083,22
7539445476,2
7539390890,2
7539361651,15
7538065174,2
7538005803,2
7537937432,2
7537886563,22
7536417209,15
7536368049,22
7536315346,2
7536243938,2
7536194606,15
7526590172,15
7526534855,15
7526469037,15
7526371984,15
7525306141,22
7525244793,22
7525241370,15
7525179252,22
7525100909,22
7524888647,15
7524848137,15
7524459550,22
7524319180,22
7524303565,15
7523576421,22
7523473062,22
7523416231,22
7523251271,22
7523119075,22
7523057213,22
7523008014,15
7522754268,22
7522661585,22
7522607932,15
7522521898,15
7522395986,15
7522351225,15
7522344570,15
7521837405,22
7521775856,22
7521718389,22
7521673339,22
7521636440,15
7520265898,22
7520216846,22
7520143779,22
7519982991,22
7519773599,22
7516796115,22
7506100959,22
7502960212,15
7502904219,22
7502855926,2
7501948610,22
7501873536,22
7431345967,22
7422704899,22
7422405866,15
7421417449,22
7421349973,22
7416475764,23
7416422244,22
7413406257,22
7411603472,22
7411505440,22
7374326766,22
7360343586,22
7360296672,15
7353418210,15
7353382183,15
7353335170,15
7353307435,15
7353202317,15
7353044888,15
7352934042,15
7352205721,22
7349140186,15
7349133240,15
7348733629,23
7348690453,23
7348676004,15
7334984659,22
7334950494,15
7334892825,22
7334844008,22
7329323659,22
7329250837,22
7329190622,22
7324200540,22
7324139296,22
7314587740,22
7314514690,22
7313076820,22
7310055835,16
7308410078,22
7307629951,15
7307601043,15
7307574590,15
7307533254,15
7307506685,15
7306893493,15
7306802414,22
7306603785,22
7306438185,22
7305744801,15
7305706862,15
7305702011,15
7305655400,15
7305080592,15
7305029987,22
7304937995,2
7304809657,2
7303259624,22
7303200346,22
7303118754,22
7303103297,15
7303008496,15
7302997244,15
7302328745,15
7302306194,15
7302166366,15
7301675474,15
7301634205,22
7301560380,22
7301491612,15
7301400485,15
7301395885,15
7300895389,15
7300856553,15
7300536889,15
7300138937,15
7300064865,22
7300016129,22
7299952465,22
7299072913,15
7299047300,15
7298965903,15
7298379837,22
7298313378,22
7298262231,15
7298257822,15
7297455986,15
7296660479,22
7296583995,22
7296174994,15
7296135055,15
7295936283,15
7295114501,22
7295042967,22
7294979885,23
7294879122,23
7294824714,23
7294558700,22
7294355166,15
7294295465,15
7294180792,22
7294048380,22
7293982989,22
7293357185,22
7293315528,22
7293266323,22
7293217425,22
7293164891,22
7293108044,22
7292973755,23
7292863076,15
7292770726,15
7292456464,22
7292230071,22
7291364420,22
7291312866,22
7291238840,22
7291140216,22
7291091328,15
7291046197,15
7289415223,22
7289348477,2
7289269800,22
7289265245,22
7289155204,15
7289104093,15
7289026878,15
7288985426,15
7288868600,22
7288642937,22
7288602490,22
7288479746,22
7288121095,15
7288071541,22
7288006015,22
7287922054,22
7287775049,15
7287621580,22
7287489041,22
7287410746,22
7287351753,22
7287305251,22
7287267355,22
7287176261,22
7285259467,22
7285179641,22
7284905898,15
7284781907,22
7284645020,15
7283968909,15
7283939977,15
7283907441,15
7283901442,15
7283872017,15
7283817095,22
7283758370,22
7283719581,15
7283683234,2
7283635592,15
7283591994,15
7283577263,15
7282413247,15
7282385990,15
7282335366,22
7282282587,22
7282199925,22
7282156370,22
7282103389,22
7282007237,22
7281895268,15
7280514609,15
7280421809,22
7280372413,22
7280326885,15
7280230842,22
7280148745,22
7280068025,22
7279068286,15
7278943351,22
7278834615,22
7278754956,15
7278674132,22
7277603290,22
7277543455,23
7277509545,23
7277424213,15
7277378398,15
7277329665,15
7276251118,22
7276209722,15
7276185700,15
7276148966,15
7274920953,15
7274858374,22
