match_id,date,account_id,nickname,hero,team,win,kills,deaths,assists
7266615017,2023-08-01 22:54,132943958,Жора Пасатижи,Enchantress,Radiant,Yes,10,10,25
7266615017,2023-08-01 22:54,230727902,WTF,Slark,Dire,No,10,8,13
7266615017,2023-08-01 22:54,371248693,_TwoGirls_,Lina,Dire,No,12,11,15
7266615017,2023-08-01 22:54,94204864,ИМПАКТ ИЗ ТАВЕРНЫ,Rubick,Dire,No,1,15,22
7266615017,2023-08-01 22:54,141842258,GOD OF DOTA,Ember Spirit,Dire,No,14,9,15
7266615017,2023-08-01 22:54,48804856,Булка с маком,Pudge,Dire,No,3,15,17
7272041857,2023-08-05 21:06,206408650,Маратик,Snapfire,Radiant,Yes,4,6,14
7272041857,2023-08-05 21:06,357310828,Hoo Lee Sheet,Windranger,Radiant,Yes,12,4,14
7272041857,2023-08-05 21:06,332523929,Oxxxymirana,Invoker,Radiant,Yes,9,4,10
7272041857,2023-08-05 21:06,244062543,URAGAN-,Juggernaut,Radiant,Yes,5,2,14
7272041857,2023-08-05 21:06,394664739,Maverick,Earthshaker,Radiant,Yes,3,2,23
7272041857,2023-08-05 21:06,104608913,Y O S E N,Bloodseeker,Dire,No,10,6,5
7272041857,2023-08-05 21:06,207865369,ластхит по перхот,Undying,Dire,No,2,6,8
7272041857,2023-08-05 21:06,110621494,teo,Lone Druid,Dire,No,3,5,5
7272041857,2023-08-05 21:06,48804856,Булка с маком,Pugna,Dire,No,3,13,11
7272041857,2023-08-05 21:06,34226035,StrongLeg,Terrorblade,Dire,No,0,5,12
7304809657,2023-08-26 21:03,44019880,Atzik,Jakiro,Radiant,Yes,9,10,39
7304809657,2023-08-26 21:03,34226035,StrongLeg,Faceless Void,Radiant,Yes,14,6,30
7304809657,2023-08-26 21:03,48804856,Булка с маком,Primal Beast,Radiant,Yes,18,12,32
7304809657,2023-08-26 21:03,371248693,_TwoGirls_,Ancient Apparition,Radiant,Yes,18,9,30
7304809657,2023-08-26 21:03,37615683,Snake-Jazzman,Lich,Radiant,Yes,4,6,32
7304809657,2023-08-26 21:03,230727902,WTF,Pudge,Dire,No,5,20,19
7304809657,2023-08-26 21:03,104608913,Y O S E N,Outworld Destroyer,Dire,No,20,12,12
7304809657,2023-08-26 21:03,110621494,teo,Medusa,Dire,No,3,8,18
7304809657,2023-08-26 21:03,207865369,ластхит по перхот,Warlock,Dire,No,6,10,26
7304809657,2023-08-26 21:03,141842258,GOD OF DOTA,Ember Spirit,Dire,No,9,14,12
7304937995,2023-08-26 22:32,230727902,WTF,Ursa,Radiant,Yes,18,11,19
7304937995,2023-08-26 22:32,104608913,Y O S E N,Lycan,Radiant,Yes,16,3,29
7304937995,2023-08-26 22:32,110621494,teo,Night Stalker,Radiant,Yes,6,8,26
7304937995,2023-08-26 22:32,207865369,ластхит по перхот,Disruptor,Radiant,Yes,3,4,45
7304937995,2023-08-26 22:32,141842258,GOD OF DOTA,Silencer,Radiant,Yes,17,3,32
7304937995,2023-08-26 22:32,44019880,Atzik,Witch Doctor,Dire,No,3,14,11
7304937995,2023-08-26 22:32,48804856,Булка с маком,Primal Beast,Dire,No,3,14,13
7304937995,2023-08-26 22:32,37615683,Snake-Jazzman,Lich,Dire,No,4,15,9
7304937995,2023-08-26 22:32,34226035,StrongLeg,Bloodseeker,Dire,No,5,9,4
7304937995,2023-08-26 22:32,371248693,_TwoGirls_,Sniper,Dire,No,14,11,4
7309934180,2023-08-29 22:24,230727902,WTF,Disruptor,Radiant,Yes,4,11,34
7309934180,2023-08-29 22:24,371248693,_TwoGirls_,Phoenix,Radiant,Yes,20,6,9
7309934180,2023-08-29 22:24,104608913,Y O S E N,Gyrocopter,Radiant,Yes,11,8,14
7309934180,2023-08-29 22:24,94204864,ИМПАКТ ИЗ ТАВЕРНЫ,Nature's Prophet,Radiant,Yes,6,18,23
7309934180,2023-08-29 22:24,207865369,ластхит по перхот,Tidehunter,Radiant,Yes,6,9,28
7309934180,2023-08-29 22:24,110621494,teo,Slark,Dire,No,13,12,14
7309934180,2023-08-29 22:24,44019880,Atzik,Keeper of the Light,Dire,No,5,9,24
7309934180,2023-08-29 22:24,48804856,Булка с маком,Lion,Dire,No,9,15,21
7309934180,2023-08-29 22:24,162531060,Stone,Bristleback,Dire,No,9,9,9
7309934180,2023-08-29 22:24,253235627,Железный человек,Windranger,Dire,No,16,5,19
7310055835,2023-08-30 00:08,230727902,WTF,Weaver,Radiant,No,9,8,21
7310055835,2023-08-30 00:08,371248693,_TwoGirls_,Arc Warden,Radiant,No,22,7,13
7310055835,2023-08-30 00:08,48804856,Булка с маком,Jakiro,Radiant,No,8,12,26
7310055835,2023-08-30 00:08,37615683,Snake-Jazzman,Ogre Magi,Radiant,No,1,13,21
7310055835,2023-08-30 00:08,110621494,teo,Legion Commander,Radiant,No,7,16,19
7310055835,2023-08-30 00:08,44019880,Atzik,Mars,Dire,Yes,3,13,39
7310055835,2023-08-30 00:08,207865369,ластхит по перхот,Necrophos,Dire,Yes,13,8,32
7310055835,2023-08-30 00:08,34226035,StrongLeg,Drow Ranger,Dire,Yes,17,5,27
7310055835,2023-08-30 00:08,104608913,Y O S E N,Death Prophet,Dire,Yes,12,5,35
7310055835,2023-08-30 00:08,94204864,ИМПАКТ ИЗ ТАВЕРНЫ,Lion,Dire,Yes,9,16,22
7502678977,2023-12-23 21:25,35394283,Xocccp,Slark,Radiant,No,2,8,7
7502678977,2023-12-23 21:25,132943958,Жора Пасатижи,Omniknight,Radiant,No,6,5,3
7502678977,2023-12-23 21:25,48804856,Булка с маком,Lion,Radiant,No,0,11,8
7502678977,2023-12-23 21:25,253235627,Железный человек,Slardar,Radiant,No,6,7,5
7502678977,2023-12-23 21:25,94035796,Rome,Treant Protector,Radiant,No,4,2,7
7502678977,2023-12-23 21:25,94204864,ИМПАКТ ИЗ ТАВЕРНЫ,Rubick,Dire,Yes,2,4,22
7502678977,2023-12-23 21:25,104608913,Y O S E N,Lifestealer,Dire,Yes,14,1,10
7502678977,2023-12-23 21:25,207865369,ластхит по перхот,Zeus,Dire,Yes,9,3,13
7502678977,2023-12-23 21:25,110621494,teo,Wraith King,Dire,Yes,5,4,17
7502678977,2023-12-23 21:25,44019880,Atzik,Mars,Dire,Yes,3,6,20
7502745498,2023-12-23 22:12,35394283,Xocccp,Ember Spirit,Radiant,No,7,14,11
7502745498,2023-12-23 22:12,48804856,Булка с маком,Pugna,Radiant,No,7,10,9
7502745498,2023-12-23 22:12,94035796,Rome,Vengeful Spirit,Radiant,No,2,12,13
7502745498,2023-12-23 22:12,253235627,Железный человек,Kunkka,Radiant,No,7,8,12
7502745498,2023-12-23 22:12,132943958,Жора Пасатижи,Dragon Knight,Radiant,No,8,7,7
7502745498,2023-12-23 22:12,44019880,Atzik,Ancient Apparition,Dire,Yes,9,5,31
7502745498,2023-12-23 22:12,110621494,teo,Weaver,Dire,Yes,9,9,30
7502745498,2023-12-23 22:12,104608913,Y O S E N,Spirit Breaker,Dire,Yes,16,0,20
7502745498,2023-12-23 22:12,207865369,ластхит по перхот,Centaur Warrunner,Dire,Yes,7,10,34
7502745498,2023-12-23 22:12,94204864,ИМПАКТ ИЗ ТАВЕРНЫ,Rubick,Dire,Yes,7,7,32
7502855926,2023-12-23 23:39,34226035,StrongLeg,Gyrocopter,Radiant,Yes,0,0,1
7502855926,2023-12-23 23:39,207865369,ластхит по перхот,Wraith King,Radiant,Yes,0,1,1
7502855926,2023-12-23 23:39,37615683,Snake-Jazzman,Lich,Radiant,Yes,0,1,1
7502855926,2023-12-23 23:39,48804856,Булка с маком,Pugna,Radiant,Yes,1,1,0
7502855926,2023-12-23 23:39,104608913,Y O S E N,Lycan,Radiant,Yes,1,0,1
7502855926,2023-12-23 23:39,35394283,Xocccp,Pudge,Dire,No,0,1,2
7502855926,2023-12-23 23:39,132943958,Жора Пасатижи,Earthshaker,Dire,No,0,0,2
7502855926,2023-12-23 23:39,44019880,Atzik,Ancient Apparition,Dire,No,0,0,1
7502855926,2023-12-23 23:39,110621494,teo,Phantom Lancer,Dire,No,0,0,2
7502855926,2023-12-23 23:39,94204864,ИМПАКТ ИЗ ТАВЕРНЫ,Mars,Dire,No,3,1,0
7536243938,2024-01-13 23:52,37615683,Snake-Jazzman,Lich,Radiant,No,1,14,13
7536243938,2024-01-13 23:52,48804856,Булка с маком,Pudge,Radiant,No,8,14,8
7536243938,2024-01-13 23:52,44019880,Atzik,Jakiro,Radiant,No,3,12,14
7536243938,2024-01-13 23:52,59850816,86-й,Viper,Radiant,No,14,9,10
7536243938,2024-01-13 23:52,62575637,KeS.Jr.,Abaddon,Radiant,No,3,12,8
7536243938,2024-01-13 23:52,35394283,Xocccp,Wraith King,Dire,Yes,7,4,24
7536243938,2024-01-13 23:52,110621494,teo,Spirit Breaker,Dire,Yes,9,8,28
7536243938,2024-01-13 23:52,34226035,StrongLeg,Silencer,Dire,Yes,10,7,38
7536243938,2024-01-13 23:52,207865369,ластхит по перхот,Centaur Warrunner,Dire,Yes,15,8,29
7536243938,2024-01-13 23:52,104608913,Y O S E N,Death Prophet,Dire,Yes,20,3,28
7536315346,2024-01-14 00:53,44019880,Atzik,Mars,Radiant,Yes,1,3,16
7536315346,2024-01-14 00:53,59850816,86-й,Clinkz,Radiant,Yes,10,4,19
7536315346,2024-01-14 00:53,48804856,Булка с маком,Primal Beast,Radiant,Yes,6,6,17
7536315346,2024-01-14 00:53,62575637,KeS.Jr.,Nature's Prophet,Radiant,Yes,9,7,17
7536315346,2024-01-14 00:53,110621494,teo,Anti-Mage,Radiant,Yes,11,1,10
7536315346,2024-01-14 00:53,35394283,Xocccp,Wraith King,Dire,No,7,7,11
7536315346,2024-01-14 00:53,207865369,ластхит по перхот,Dawnbreaker,Dire,No,1,5,8
7536315346,2024-01-14 00:53,37615683,Snake-Jazzman,Shadow Shaman,Dire,No,3,11,8
7536315346,2024-01-14 00:53,34226035,StrongLeg,Ancient Apparition,Dire,No,2,8,13
7536315346,2024-01-14 00:53,104608913,Y O S E N,Zeus,Dire,No,8,6,9
7537937432,2024-01-14 22:29,44019880,Atzik,Jakiro,Radiant,Yes,16,12,23
7537937432,2024-01-14 22:29,62575637,KeS.Jr.,Rubick,Radiant,Yes,2,8,32
7537937432,2024-01-14 22:29,59850816,86-й,Clinkz,Radiant,Yes,15,7,22
7537937432,2024-01-14 22:29,207865369,ластхит по перхот,Centaur Warrunner,Radiant,Yes,8,10,31
7537937432,2024-01-14 22:29,104608913,Y O S E N,Lycan,Radiant,Yes,14,5,23
7537937432,2024-01-14 22:29,35394283,Xocccp,Pudge,Dire,No,9,16,14
7537937432,2024-01-14 22:29,34226035,StrongLeg,Lich,Dire,No,7,8,21
7537937432,2024-01-14 22:29,94035796,Rome,Viper,Dire,No,6,9,24
7537937432,2024-01-14 22:29,48804856,Булка с маком,Primal Beast,Dire,No,9,14,19
7537937432,2024-01-14 22:29,110621494,teo,Spectre,Dire,No,11,9,17
7538005803,2024-01-14 23:27,35394283,Xocccp,Rubick,Radiant,No,3,13,14
7538005803,2024-01-14 23:27,94035796,Rome,Treant Protector,Radiant,No,1,5,23
7538005803,2024-01-14 23:27,48804856,Булка с маком,Pugna,Radiant,No,5,13,12
7538005803,2024-01-14 23:27,110621494,teo,Night Stalker,Radiant,No,4,8,14
7538005803,2024-01-14 23:27,34226035,StrongLeg,Drow Ranger,Radiant,No,16,4,10
7538005803,2024-01-14 23:27,44019880,Atzik,Witch Doctor,Dire,Yes,8,8,20
7538005803,2024-01-14 23:27,207865369,ластхит по перхот,Wraith King,Dire,Yes,5,6,27
7538005803,2024-01-14 23:27,104608913,Y O S E N,Pudge,Dire,Yes,15,4,14
7538005803,2024-01-14 23:27,62575637,KeS.Jr.,ID:138,Dire,Yes,6,10,23
7538005803,2024-01-14 23:27,59850816,86-й,Luna,Dire,Yes,9,2,24
7538065174,2024-01-15 00:26,35394283,Xocccp,Sniper,Radiant,Yes,25,6,9
7538065174,2024-01-15 00:26,48804856,Булка с маком,Kunkka,Radiant,Yes,7,7,27
7538065174,2024-01-15 00:26,110621494,teo,Lone Druid,Radiant,Yes,11,2,9
7538065174,2024-01-15 00:26,94035796,Rome,Spirit Breaker,Radiant,Yes,3,6,26
7538065174,2024-01-15 00:26,34226035,StrongLeg,Vengeful Spirit,Radiant,Yes,1,8,30
7538065174,2024-01-15 00:26,44019880,Atzik,Mars,Dire,No,2,9,14
7538065174,2024-01-15 00:26,62575637,KeS.Jr.,Ember Spirit,Dire,No,6,10,16
7538065174,2024-01-15 00:26,59850816,86-й,Venomancer,Dire,No,9,11,12
7538065174,2024-01-15 00:26,104608913,Y O S E N,Dark Willow,Dire,No,9,7,10
7538065174,2024-01-15 00:26,207865369,ластхит по перхот,ID:137,Dire,No,3,10,13
7539390890,2024-01-15 22:49,44019880,Atzik,Witch Doctor,Radiant,Yes,7,10,26
7539390890,2024-01-15 22:49,104608913,Y O S E N,Lifestealer,Radiant,Yes,11,3,14
7539390890,2024-01-15 22:49,207865369,ластхит по перхот,Centaur Warrunner,Radiant,Yes,9,9,31
7539390890,2024-01-15 22:49,59850816,86-й,Pugna,Radiant,Yes,17,2,24
7539390890,2024-01-15 22:49,62575637,KeS.Jr.,Spirit Breaker,Radiant,Yes,7,8,25
7539390890,2024-01-15 22:49,35394283,Xocccp,Pudge,Dire,No,5,12,13
7539390890,2024-01-15 22:49,48804856,Булка с маком,Primal Beast,Dire,No,2,14,22
7539390890,2024-01-15 22:49,53849319,OUHETTUR,Necrophos,Dire,No,15,8,12
7539390890,2024-01-15 22:49,110621494,teo,Phantom Assassin,Dire,No,10,7,13
7539390890,2024-01-15 22:49,34226035,StrongLeg,Mars,Dire,No,0,10,21
7539445476,2024-01-15 23:39,35394283,Xocccp,Wraith King,Radiant,Yes,8,1,12
7539445476,2024-01-15 23:39,110621494,teo,Sniper,Radiant,Yes,23,3,14
7539445476,2024-01-15 23:39,48804856,Булка с маком,Kunkka,Radiant,Yes,6,5,22
7539445476,2024-01-15 23:39,34226035,StrongLeg,Silencer,Radiant,Yes,8,3,25
7539445476,2024-01-15 23:39,53849319,OUHETTUR,Underlord,Radiant,Yes,7,3,30
7539445476,2024-01-15 23:39,62575637,KeS.Jr.,Gyrocopter,Dire,No,3,13,7
7539445476,2024-01-15 23:39,207865369,ластхит по перхот,Beastmaster,Dire,No,1,11,6
7539445476,2024-01-15 23:39,104608913,Y O S E N,Chaos Knight,Dire,No,1,8,6
7539445476,2024-01-15 23:39,44019880,Atzik,Mars,Dire,No,3,10,6
7539445476,2024-01-15 23:39,59850816,86-й,Luna,Dire,No,6,10,6
7545299389,2024-01-20 00:02,37615683,Snake-Jazzman,Lich,Radiant,No,4,12,11
7545299389,2024-01-20 00:02,110621494,teo,Anti-Mage,Radiant,No,5,11,9
7545299389,2024-01-20 00:02,34226035,StrongLeg,Windranger,Radiant,No,9,8,7
7545299389,2024-01-20 00:02,44019880,Atzik,Tidehunter,Radiant,No,2,13,10
7545299389,2024-01-20 00:02,62575637,KeS.Jr.,Nature's Prophet,Radiant,No,3,20,7
7545299389,2024-01-20 00:02,104608913,Y O S E N,Outworld Destroyer,Dire,Yes,14,4,18
7545299389,2024-01-20 00:02,207865369,ластхит по перхот,Crystal Maiden,Dire,Yes,7,5,34
7545299389,2024-01-20 00:02,35394283,Xocccp,Phantom Assassin,Dire,Yes,16,4,12
7545299389,2024-01-20 00:02,48804856,Булка с маком,Pudge,Dire,Yes,12,7,30
7545299389,2024-01-20 00:02,94035796,Rome,Arc Warden,Dire,Yes,14,4,16
7545360879,2024-01-20 00:59,35394283,Xocccp,Earthshaker,Radiant,Yes,6,9,11
7545360879,2024-01-20 00:59,37615683,Snake-Jazzman,Lich,Radiant,Yes,5,6,24
7545360879,2024-01-20 00:59,207865369,ластхит по перхот,Oracle,Radiant,Yes,2,4,36
7545360879,2024-01-20 00:59,104608913,Y O S E N,Huskar,Radiant,Yes,23,7,14
7545360879,2024-01-20 00:59,34226035,StrongLeg,Lifestealer,Radiant,Yes,16,0,17
7545360879,2024-01-20 00:59,44019880,Atzik,Jakiro,Dire,No,4,12,13
7545360879,2024-01-20 00:59,62575637,KeS.Jr.,Spirit Breaker,Dire,No,3,11,14
7545360879,2024-01-20 00:59,94035796,Rome,Weaver,Dire,No,2,4,13
7545360879,2024-01-20 00:59,48804856,Булка с маком,Primal Beast,Dire,No,4,15,12
7545360879,2024-01-20 00:59,110621494,teo,Storm Spirit,Dire,No,8,10,5
7545418329,2024-01-20 02:05,35394283,Xocccp,Juggernaut,Radiant,Yes,18,7,10
7545418329,2024-01-20 02:05,34226035,StrongLeg,Tidehunter,Radiant,Yes,12,7,36
7545418329,2024-01-20 02:05,48804856,Булка с маком,Crystal Maiden,Radiant,Yes,3,16,31
7545418329,2024-01-20 02:05,94035796,Rome,Lina,Radiant,Yes,12,9,16
7545418329,2024-01-20 02:05,53849319,OUHETTUR,Underlord,Radiant,Yes,8,9,31
7545418329,2024-01-20 02:05,62575637,KeS.Jr.,Shadow Shaman,Dire,No,5,15,24
7545418329,2024-01-20 02:05,110621494,teo,Spectre,Dire,No,15,7,17
7545418329,2024-01-20 02:05,59850816,86-й,Elder Titan,Dire,No,10,12,18
7545418329,2024-01-20 02:05,44019880,Atzik,Witch Doctor,Dire,No,11,12,18
7545418329,2024-01-20 02:05,35240930,Y,Pudge,Dire,No,6,9,16
7551589289,2024-01-23 22:46,132943958,Жора Пасатижи,Sniper,Radiant,Yes,12,4,15
7551589289,2024-01-23 22:46,62575637,KeS.Jr.,Doom,Radiant,Yes,9,6,32
7551589289,2024-01-23 22:46,44019880,Atzik,Mars,Radiant,Yes,2,6,28
7551589289,2024-01-23 22:46,48804856,Булка с маком,Crystal Maiden,Radiant,Yes,13,5,19
7551589289,2024-01-23 22:46,1040093158,hyco,Bloodseeker,Radiant,Yes,14,4,21
7551589289,2024-01-23 22:46,35394283,Xocccp,Rubick,Dire,No,3,13,14
7551589289,2024-01-23 22:46,104608913,Y O S E N,Lina,Dire,No,8,7,10
7551589289,2024-01-23 22:46,207865369,ластхит по перхот,Centaur Warrunner,Dire,No,7,10,13
7551589289,2024-01-23 22:46,34226035,StrongLeg,Arc Warden,Dire,No,4,14,12
7551589289,2024-01-23 22:46,110621494,teo,Phantom Lancer,Dire,No,3,6,11
7551664235,2024-01-23 23:59,48804856,Булка с маком,Lion,Radiant,No,7,13,6
7551664235,2024-01-23 23:59,34226035,StrongLeg,Terrorblade,Radiant,No,4,7,10
7551664235,2024-01-23 23:59,1040093158,hyco,Zeus,Radiant,No,2,8,5
7551664235,2024-01-23 23:59,132943958,Жора Пасатижи,Nature's Prophet,Radiant,No,4,10,5
7551664235,2024-01-23 23:59,37615683,Snake-Jazzman,Lich,Radiant,No,0,15,7
7551664235,2024-01-23 23:59,35394283,Xocccp,Phantom Assassin,Dire,Yes,16,4,14
7551664235,2024-01-23 23:59,104608913,Y O S E N,Necrophos,Dire,Yes,21,1,21
7551664235,2024-01-23 23:59,44019880,Atzik,Jakiro,Dire,Yes,1,8,12
7551664235,2024-01-23 23:59,110621494,teo,Night Stalker,Dire,Yes,9,4,30
7551664235,2024-01-23 23:59,207865369,ластхит по перхот,Snapfire,Dire,Yes,6,1,28
7557431337,2024-01-27 21:54,48804856,Булка с маком,Crystal Maiden,Radiant,Yes,4,12,20
7557431337,2024-01-27 21:54,253235627,Железный человек,Magnus,Radiant,Yes,16,5,24
7557431337,2024-01-27 21:54,110621494,teo,Sniper,Radiant,Yes,14,5,28
7557431337,2024-01-27 21:54,44019880,Atzik,Mars,Radiant,Yes,6,9,29
7557431337,2024-01-27 21:54,34226035,StrongLeg,Grimstroke,Radiant,Yes,20,2,27
7557431337,2024-01-27 21:54,62575637,KeS.Jr.,Lion,Dire,No,5,15,11
7557431337,2024-01-27 21:54,104608913,Y O S E N,Bristleback,Dire,No,9,12,9
7557431337,2024-01-27 21:54,207865369,ластхит по перхот,Dawnbreaker,Dire,No,3,8,12
7557431337,2024-01-27 21:54,35394283,Xocccp,Clinkz,Dire,No,11,13,14
7557431337,2024-01-27 21:54,37615683,Snake-Jazzman,Lich,Dire,No,5,12,14
7557507459,2024-01-27 22:48,35394283,Xocccp,Lifestealer,Radiant,Yes,15,2,14
7557507459,2024-01-27 22:48,37615683,Snake-Jazzman,Shadow Shaman,Radiant,Yes,5,9,18
7557507459,2024-01-27 22:48,62575637,KeS.Jr.,Spirit Breaker,Radiant,Yes,9,2,20
7557507459,2024-01-27 22:48,207865369,ластхит по перхот,Tidehunter,Radiant,Yes,3,4,32
7557507459,2024-01-27 22:48,104608913,Y O S E N,Outworld Destroyer,Radiant,Yes,14,5,16
7557507459,2024-01-27 22:48,48804856,Булка с маком,Crystal Maiden,Dire,No,2,11,15
7557507459,2024-01-27 22:48,110621494,teo,Phantom Lancer,Dire,No,10,4,8
7557507459,2024-01-27 22:48,34226035,StrongLeg,Earth Spirit,Dire,No,3,10,12
7557507459,2024-01-27 22:48,44019880,Atzik,Lich,Dire,No,5,12,9
7557507459,2024-01-27 22:48,253235627,Железный человек,Magnus,Dire,No,2,9,11
7557618376,2024-01-28 00:13,35394283,Xocccp,Lifestealer,Radiant,No,25,16,26
7557618376,2024-01-28 00:13,62575637,KeS.Jr.,Nyx Assassin,Radiant,No,15,18,33
7557618376,2024-01-28 00:13,104608913,Y O S E N,Doom,Radiant,No,14,14,39
7557618376,2024-01-28 00:13,207865369,ластхит по перхот,Wraith King,Radiant,No,4,15,38
7557618376,2024-01-28 00:13,37615683,Snake-Jazzman,Lich,Radiant,No,9,16,33
7557618376,2024-01-28 00:13,110621494,teo,Axe,Dire,Yes,22,13,25
7557618376,2024-01-28 00:13,48804856,Булка с маком,Pudge,Dire,Yes,11,20,41
7557618376,2024-01-28 00:13,132943958,Жора Пасатижи,Razor,Dire,Yes,24,7,38
7557618376,2024-01-28 00:13,44019880,Atzik,Mars,Dire,Yes,6,17,36
7557618376,2024-01-28 00:13,34226035,StrongLeg,Grimstroke,Dire,Yes,13,11,38
7559168751,2024-01-28 22:03,48804856,Булка с маком,Pudge,Radiant,No,2,9,9
7559168751,2024-01-28 22:03,34226035,StrongLeg,Kez,Radiant,No,6,13,9
7559168751,2024-01-28 22:03,62575637,KeS.Jr.,Abaddon,Radiant,No,2,5,10
7559168751,2024-01-28 22:03,37615683,Snake-Jazzman,Lich,Radiant,No,4,8,9
7559168751,2024-01-28 22:03,35394283,Xocccp,Juggernaut,Radiant,No,2,8,7
7559168751,2024-01-28 22:03,104608913,Y O S E N,Huskar,Dire,Yes,7,5,22
7559168751,2024-01-28 22:03,110621494,teo,Phantom Lancer,Dire,Yes,8,1,15
7559168751,2024-01-28 22:03,94035796,Rome,Ogre Magi,Dire,Yes,4,5,24
7559168751,2024-01-28 22:03,207865369,ластхит по перхот,Witch Doctor,Dire,Yes,9,5,14
7559168751,2024-01-28 22:03,253235627,Железный человек,Doom,Dire,Yes,15,2,17
7559238144,2024-01-28 22:57,48804856,Булка с маком,Pudge,Radiant,No,2,11,11
7559238144,2024-01-28 22:57,37615683,Snake-Jazzman,Lich,Radiant,No,3,11,9
7559238144,2024-01-28 22:57,62575637,KeS.Jr.,Shadow Demon,Radiant,No,2,8,9
7559238144,2024-01-28 22:57,35394283,Xocccp,Chaos Knight,Radiant,No,7,5,5
7559238144,2024-01-28 22:57,34226035,StrongLeg,Templar Assassin,Radiant,No,5,4,7
7559238144,2024-01-28 22:57,94035796,Rome,Vengeful Spirit,Dire,Yes,3,4,16
7559238144,2024-01-28 22:57,110621494,teo,Sven,Dire,Yes,17,6,8
7559238144,2024-01-28 22:57,207865369,ластхит по перхот,Mars,Dire,Yes,2,6,27
7559238144,2024-01-28 22:57,104608913,Y O S E N,Death Prophet,Dire,Yes,6,2,25
7559238144,2024-01-28 22:57,253235627,Железный человек,Night Stalker,Dire,Yes,11,2,17
7559316969,2024-01-29 00:09,371248693,_TwoGirls_,Storm Spirit,Radiant,No,22,11,7
7559316969,2024-01-29 00:09,37615683,Snake-Jazzman,Lich,Radiant,No,3,14,16
7559316969,2024-01-29 00:09,62575637,KeS.Jr.,Spirit Breaker,Radiant,No,9,9,22
7559316969,2024-01-29 00:09,94035796,Rome,Sand King,Radiant,No,5,7,25
7559316969,2024-01-29 00:09,34226035,StrongLeg,Luna,Radiant,No,9,9,5
7559316969,2024-01-29 00:09,35394283,Xocccp,Ember Spirit,Dire,Yes,7,8,19
7559316969,2024-01-29 00:09,44019880,Atzik,Witch Doctor,Dire,Yes,6,12,23
7559316969,2024-01-29 00:09,212155110,люблю худых,Anti-Mage,Dire,Yes,22,5,12
7559316969,2024-01-29 00:09,110621494,teo,Zeus,Dire,Yes,7,13,26
7559316969,2024-01-29 00:09,48804856,Булка с маком,Kunkka,Dire,Yes,7,12,16
7559374159,2024-01-29 01:15,110621494,teo,Zeus,Radiant,No,14,12,17
7559374159,2024-01-29 01:15,37615683,Snake-Jazzman,Lich,Radiant,No,0,14,22
7559374159,2024-01-29 01:15,212155110,люблю худых,Lifestealer,Radiant,No,14,10,9
7559374159,2024-01-29 01:15,94035796,Rome,Arc Warden,Radiant,No,7,12,16
7559374159,2024-01-29 01:15,94204864,ИМПАКТ ИЗ ТАВЕРНЫ,Rubick,Radiant,No,5,19,21
7559374159,2024-01-29 01:15,35394283,Xocccp,Spirit Breaker,Dire,Yes,9,8,29
7559374159,2024-01-29 01:15,44019880,Atzik,Witch Doctor,Dire,Yes,12,9,32
7559374159,2024-01-29 01:15,371248693,_TwoGirls_,Spectre,Dire,Yes,22,10,33
7559374159,2024-01-29 01:15,48804856,Булка с маком,Kunkka,Dire,Yes,4,10,21
7559374159,2024-01-29 01:15,34226035,StrongLeg,Grimstroke,Dire,Yes,19,4,27
7567941674,2024-02-03 21:08,104608913,Y O S E N,Razor,Radiant,Yes,9,4,29
7567941674,2024-02-03 21:08,207865369,ластхит по перхот,Tidehunter,Radiant,Yes,12,3,38
7567941674,2024-02-03 21:08,94204864,ИМПАКТ ИЗ ТАВЕРНЫ,Rubick,Radiant,Yes,6,8,22
7567941674,2024-02-03 21:08,34226035,StrongLeg,Spectre,Radiant,Yes,29,8,22
7567941674,2024-02-03 21:08,48804856,Булка с маком,Witch Doctor,Radiant,Yes,5,12,16
7567941674,2024-02-03 21:08,35394283,Xocccp,Drow Ranger,Dire,No,3,13,10
7567941674,2024-02-03 21:08,110621494,teo,Night Stalker,Dire,No,10,10,15
7567941674,2024-02-03 21:08,371248693,_TwoGirls_,Phantom Assassin,Dire,No,14,11,8
7567941674,2024-02-03 21:08,141842258,GOD OF DOTA,Silencer,Dire,No,8,13,19
7567941674,2024-02-03 21:08,37615683,Snake-Jazzman,Lich,Dire,No,0,14,16
7568065868,2024-02-03 22:31,35394283,Xocccp,Disruptor,Radiant,No,6,1,21
7568065868,2024-02-03 22:31,110621494,teo,Lifestealer,Radiant,No,13,11,14
7568065868,2024-02-03 22:31,37615683,Snake-Jazzman,Lich,Radiant,No,4,11,21
7568065868,2024-02-03 22:31,141842258,GOD OF DOTA,Wraith King,Radiant,No,5,8,24
7568065868,2024-02-03 22:31,371248693,_TwoGirls_,Monkey King,Radiant,No,3,10,14
7568065868,2024-02-03 22:31,34226035,StrongLeg,Phantom Lancer,Dire,Yes,10,4,15
7568065868,2024-02-03 22:31,207865369,ластхит по перхот,Centaur Warrunner,Dire,Yes,2,8,30
7568065868,2024-02-03 22:31,48804856,Булка с маком,Pudge,Dire,Yes,10,7,14
7568065868,2024-02-03 22:31,94204864,ИМПАКТ ИЗ ТАВЕРНЫ,Rubick,Dire,Yes,8,8,21
7568065868,2024-02-03 22:31,104608913,Y O S E N,Necrophos,Dire,Yes,9,5,20
